id,title,scraped_aisle,category_specific,final_price,original_price,unit,discount,nutriscore,url,scraped_at,all_aisles,title_eng,aisle_eng
437065,AH Greenfields Rosbief peper,vleeswaren,Vleeswaren/Rosbief en fricandeau (versafdeling),3.59,3.59,ca. 100 g,,C,https://www.ah.nl/producten/product/wi437065/ah-greenfields-rosbief-peper,2026-02-23,vleeswaren,AH Greenfields Roast beef pepper,cold cuts
440893,AH Ossenworst,vleeswaren,Vleeswaren/Ossenworst en tartaar (voorverpakt),1.99,1.99,85 g,,D,https://www.ah.nl/producten/product/wi440893/ah-ossenworst,2026-02-23,vleeswaren,AH Beef sausage,cold cuts
449009,AH Greenfields Rosbief kleinverpakking,vleeswaren,Vleeswaren/Rosbief en fricandeau (versafdeling),2.29,2.29,ca. 60 g,,A,https://www.ah.nl/producten/product/wi449009/ah-greenfields-rosbief-kleinverpakking,2026-02-23,vleeswaren,AH Greenfields Roast Beef small pack,cold cuts
559023,AH Cervelaat kleintje,vleeswaren,Vleeswaren/Salami en cervelaat (voorverpakt),1.99,1.99,70 g,,E,https://www.ah.nl/producten/product/wi559023/ah-cervelaat-kleintje,2026-02-23,vleeswaren,AH Cervelaat little one,cold cuts
567013,AH Scharrel kipfilet shoarma,vleeswaren,Vleeswaren/Kipfilet en kalkoenfilet (voorverpakt),2.99,2.99,125 g,,D,https://www.ah.nl/producten/product/wi567013/ah-scharrel-kipfilet-shoarma,2026-02-23,vleeswaren,AH Free-range chicken fillet shawarma,cold cuts
602981,AH Saksische leverworst 2-pack,vleeswaren,Vleeswaren/Leverworst en leverkaas (voorverpakt),0.0,0.0,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi602981/ah-saksische-leverworst-2-pack,2026-02-23,vleeswaren,AH Saxon liver sausage 2-pack,cold cuts
239019,Garlan Verse roomkaas met knoflook & kruiden,kaas,Kaas/Roomkaas,1.19,1.19,150 g,,D,https://www.ah.nl/producten/product/wi239019/garlan-verse-roomkaas-met-knoflook-en-kruiden,2026-02-23,kaas,Garlan Fresh cream cheese with garlic & herbs,cheese
197226,De Zaanse Hoeve Goudse jong 48+ plakken voordeel,kaas,Kaas/Jonge kaas (plakken),3.95,3.95,400 g,,D,https://www.ah.nl/producten/product/wi197226/de-zaanse-hoeve-goudse-jong-48-plakken-voordeel,2026-02-23,kaas,De Zaanse Hoeve Goudse young 48+ slices advantage,cheese
140101,De Zaanse Hoeve Mild 45+ geraspt,kaas,Kaas/Geraspte kaas,2.39,2.39,200 g,,D,https://www.ah.nl/producten/product/wi140101/de-zaanse-hoeve-mild-45-geraspt,2026-02-23,kaas,De Zaanse Hoeve Mild 45+ grated,cheese
506228,AH Zuivelspread naturel,kaas,Kaas/Zuivelspread,1.39,1.39,200 g,,D,https://www.ah.nl/producten/product/wi506228/ah-zuivelspread-naturel,2026-02-23,kaas; ontbijtgranen-beleg,AH Dairy spread natural,cheese
197172,De Zaanse Hoeve Mild 30+ geraspt,kaas,Kaas/Geraspte kaas,2.35,2.35,200 g,,D,https://www.ah.nl/producten/product/wi197172/de-zaanse-hoeve-mild-30-geraspt,2026-02-23,kaas,De Zaanse Hoeve Mild 30+ grated,cheese
193770,De Zaanse Hoeve Pittig 45+ geraspt,kaas,Kaas/Geraspte kaas,2.69,2.69,200 g,,D,https://www.ah.nl/producten/product/wi193770/de-zaanse-hoeve-pittig-45-geraspt,2026-02-23,kaas,De Zaanse Hoeve Spicy 45+ grated,cheese
2600,AH Goudse jong 48+ plakken,kaas,Kaas/Jonge kaas (plakken),2.95,2.95,190 g,2 voor 5.50,D,https://www.ah.nl/producten/product/wi2600/ah-goudse-jong-48-plakken,2026-02-23,kaas,AH Goudse young 48+ slices,cheese
113356,Eru Kids,kaas,Kaas/Smeerkaas,1.69,1.69,100 g,,C,https://www.ah.nl/producten/product/wi113356/eru-kids,2026-02-23,kaas; ontbijtgranen-beleg,Eru Kids,cheese
2606,AH Goudse oud 48+ plakken,kaas,Kaas/Oude kaas (plakken),3.89,3.89,160 g,2 voor 5.50,E,https://www.ah.nl/producten/product/wi2606/ah-goudse-oud-48-plakken,2026-02-23,kaas,AH Goudse old 48+ slices,cheese
2601,AH Goudse jong belegen 48+ plakken,kaas,Kaas/Jong belegen kaas (plakken),3.09,3.09,190 g,2 voor 5.50,D,https://www.ah.nl/producten/product/wi2601/ah-goudse-jong-belegen-48-plakken,2026-02-23,kaas,AH Goudse young matured 48+ slices,cheese
506230,AH Zuivelspread knoflook & kruiden,kaas,Kaas/Zuivelspread,1.39,1.39,200 g,,D,https://www.ah.nl/producten/product/wi506230/ah-zuivelspread-knoflook-en-kruiden,2026-02-23,kaas; ontbijtgranen-beleg,AH Dairy spread garlic & herbs,cheese
400468,AH Biologisch Cottage cheese,kaas,Kaas/Cottage cheese,1.34,1.49,200 g,10% korting,B,https://www.ah.nl/producten/product/wi400468/ah-biologisch-cottage-cheese,2026-02-23,kaas; ontbijtgranen-beleg,AH Organic Cottage cheese,cheese
197227,De Zaanse Hoeve Jong belegen 48+ plakken voordeelpak,kaas,Kaas/Jong belegen kaas (plakken),4.15,4.15,400 g,,D,https://www.ah.nl/producten/product/wi197227/de-zaanse-hoeve-jong-belegen-48-plakken-voordeelpak,2026-02-23,kaas,De Zaanse Hoeve Young matured 48+ slices value pack,cheese
197208,De Zaanse Hoeve Jong belegen 30+ plakken,kaas,Kaas/Jong belegen kaas (plakken),3.95,3.95,300 g,,D,https://www.ah.nl/producten/product/wi197208/de-zaanse-hoeve-jong-belegen-30-plakken,2026-02-23,kaas,De Zaanse Hoeve Young matured 30+ slices,cheese
539536,AH Smeltkaas met cheddar plakken,kaas,Kaas/Cheddar kaas,1.49,1.49,200 g,,E,https://www.ah.nl/producten/product/wi539536/ah-smeltkaas-met-cheddar-plakken,2026-02-23,kaas,AH Processed cheese with cheddar slices,cheese
478229,Eru Goudkuipje naturel,kaas,Kaas/Smeerkaas,2.89,2.89,200 g,,D,https://www.ah.nl/producten/product/wi478229/eru-goudkuipje-naturel,2026-02-23,kaas; ontbijtgranen-beleg,Eru Goudkuipje natural,cheese
232017,AH Mozzarella geraspt,kaas,Kaas/Geraspte kaas,2.79,2.79,150 g,2 voor 5.00,D,https://www.ah.nl/producten/product/wi232017/ah-mozzarella-geraspt,2026-02-23,kaas,AH Mozzarella grated,cheese
195370,AH Italiaanse mozzarella,kaas,Kaas/Mozzarella,1.79,1.79,228 g,,,https://www.ah.nl/producten/product/wi195370/ah-italiaanse-mozzarella,2026-02-23,kaas,AH Italian mozzarella,cheese
162601,AH Pasta geraspte kaas,kaas,Kaas/Geraspte kaas,2.79,2.79,150 g,2 voor 5.00,D,https://www.ah.nl/producten/product/wi162601/ah-pasta-geraspte-kaas,2026-02-23,kaas,AH Pasta grated cheese,cheese
163826,Galbani Mozzarella mini,kaas,Kaas/Mozzarella,2.89,2.89,260 g,,C,https://www.ah.nl/producten/product/wi163826/galbani-mozzarella-mini,2026-02-23,kaas,Galbani Mozzarella mini,cheese
2594,AH Goudse belegen 48+ plakken,kaas,Kaas/Belegen kaas (plakken),3.39,3.39,190 g,2 voor 5.50,D,https://www.ah.nl/producten/product/wi2594/ah-goudse-belegen-48-plakken,2026-02-23,kaas,AH Gouda matured 48+ slices,cheese
447741,De Zaanse Hoeve Goudse jong belegen 48+ stuk voordeel,kaas,Kaas/Jong belegen kaas (stuk),8.8,8.8,ca. 1006 g,,D,https://www.ah.nl/producten/product/wi447741/de-zaanse-hoeve-goudse-jong-belegen-48-stuk-voordeel,2026-02-23,kaas,De Zaanse Hoeve Goudse young matured 48+ piece advantage,cheese
560688,De Zaanse Hoeve Mild 45+ geraspt voordeel,kaas,Kaas/Geraspte kaas,4.59,4.59,400 g,,D,https://www.ah.nl/producten/product/wi560688/de-zaanse-hoeve-mild-45-geraspt-voordeel,2026-02-23,kaas,De Zaanse Hoeve Mild 45+ grated advantage,cheese
197154,AH Geraspte kaas speciaal voor pizza,kaas,Kaas/Geraspte kaas,2.79,2.79,150 g,2 voor 5.00,D,https://www.ah.nl/producten/product/wi197154/ah-geraspte-kaas-speciaal-voor-pizza,2026-02-23,kaas,AH Grated cheese especially for pizza,cheese
454161,AH Cheddar geraspte kaas,kaas,Kaas/Cheddar kaas,2.99,2.99,150 g,2 voor 5.00,D,https://www.ah.nl/producten/product/wi454161/ah-cheddar-geraspte-kaas,2026-02-23,kaas,AH Cheddar grated cheese,cheese
104394,AH Zaanlander Jong belegen 48+ plakken,kaas,Kaas/Jong belegen kaas (plakken),4.19,4.19,ca. 210 g,,D,https://www.ah.nl/producten/product/wi104394/ah-zaanlander-jong-belegen-48-plakken,2026-02-23,kaas,AH Zaanlander Young matured 48+ slices,cheese
602349,AH Zaanlander Jong belegen 48+ plakken 2-pack,kaas,Kaas/Jong belegen kaas (plakken),7.96,8.38,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi602349/ah-zaanlander-jong-belegen-48-plakken-2-pack,2026-02-23,kaas,AH Zaanlander Young matured 48+ slices 2-pack,cheese
579436,AH Smeerkaas naturel 48+,kaas,Kaas/Smeerkaas,1.39,1.39,200 g,,D,https://www.ah.nl/producten/product/wi579436/ah-smeerkaas-naturel-48,2026-02-23,kaas; ontbijtgranen-beleg,AH Cheese spread natural 48+,cheese
462470,AH Italiaanse grana padano 32+ stuk,kaas,"Kaas/Parmezaanse kaas, grano padano, pecorino",3.99,3.99,200 g,,D,https://www.ah.nl/producten/product/wi462470/ah-italiaanse-grana-padano-32-stuk,2026-02-23,kaas,AH Italian grana padano 32+ pieces,cheese
478021,AH Franse roombrie 60+,kaas,"Kaas/Witte korst kaas, brie",2.75,2.75,155 g,3 voor 6.00,D,https://www.ah.nl/producten/product/wi478021/ah-franse-roombrie-60,2026-02-23,kaas,AH French cream brie 60+,cheese
579437,AH Smeerkaas naturel 15+,kaas,Kaas/Smeerkaas,1.39,1.39,200 g,,B,https://www.ah.nl/producten/product/wi579437/ah-smeerkaas-naturel-15,2026-02-23,kaas; ontbijtgranen-beleg,AH Cheese spread natural 15+,cheese
213365,Heks'nkaas Origineel,kaas,Kaas/Roomkaas,1.99,3.59,200 g,VOOR 1.99,D,https://www.ah.nl/producten/product/wi213365/heks-nkaas-origineel,2026-02-23,kaas,Witch'nkaas Original,cheese
3856,Eru Goudkuipje naturel,kaas,Kaas/Smeerkaas,1.69,1.69,100 g,,D,https://www.ah.nl/producten/product/wi3856/eru-goudkuipje-naturel,2026-02-23,kaas; ontbijtgranen-beleg,Eru Goudkuipje natural,cheese
123142,Galbani Mozzarella,kaas,Kaas/Mozzarella,1.79,1.79,225 g,,C,https://www.ah.nl/producten/product/wi123142/galbani-mozzarella,2026-02-23,kaas,Galbani Mozzarella,cheese
462708,AH Witte kaas grote plak,kaas,Kaas/Witte kaas,1.69,1.69,200 g,,D,https://www.ah.nl/producten/product/wi462708/ah-witte-kaas-grote-plak,2026-02-23,kaas,AH White cheese large slice,cheese
104392,AH Zaanlander Jong 48+ plakken,kaas,Kaas/Jonge kaas (plakken),3.82,3.82,ca. 210 g,,D,https://www.ah.nl/producten/product/wi104392/ah-zaanlander-jong-48-plakken,2026-02-23,kaas,AH Zaanlander Young 48+ slices,cheese
602347,AH Zaanlander Jong 48+ plakken 2-pack,kaas,Kaas/Jonge kaas (plakken),7.26,7.64,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi602347/ah-zaanlander-jong-48-plakken-2-pack,2026-02-23,kaas,AH Zaanlander Young 48+ slices 2-pack,cheese
595367,AH Cottage cheese,kaas,Kaas/Cottage cheese,1.89,1.89,400 g,,B,https://www.ah.nl/producten/product/wi595367/ah-cottage-cheese,2026-02-23,kaas; ontbijtgranen-beleg,AH Cottage cheese,cheese
462469,AH Griekse feta,kaas,Kaas/Feta,2.49,2.49,200 g,,D,https://www.ah.nl/producten/product/wi462469/ah-griekse-feta,2026-02-23,kaas,AH Greek feta,cheese
400471,AH Biologisch Italiaanse parmigiano reggiano,kaas,"Kaas/Parmezaanse kaas, grano padano, pecorino",1.79,1.99,40 g,10% korting,D,https://www.ah.nl/producten/product/wi400471/ah-biologisch-italiaanse-parmigiano-reggiano,2026-02-23,kaas,AH Organic Italian parmigiano reggiano,cheese
46563,AH Romige brie 60+,kaas,"Kaas/Witte korst kaas, brie",2.99,2.99,200 g,,D,https://www.ah.nl/producten/product/wi46563/ah-romige-brie-60,2026-02-23,kaas,AH Creamy brie 60+,cheese
602978,AH Romige brie 60+ 2-pack,kaas,"Kaas/Witte korst kaas, brie",5.68,5.98,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi602978/ah-romige-brie-60-2-pack,2026-02-23,kaas,AH Creamy brie 60+ 2-pack,cheese
506229,AH Zuivelspread light,kaas,Kaas/Zuivelspread,1.39,1.39,200 g,,B,https://www.ah.nl/producten/product/wi506229/ah-zuivelspread-light,2026-02-23,kaas; ontbijtgranen-beleg,AH Dairy spread light,cheese
202090,AH Ovengratin geraspte kaas,kaas,Kaas/Geraspte kaas,2.79,2.79,150 g,2 voor 5.00,D,https://www.ah.nl/producten/product/wi202090/ah-ovengratin-geraspte-kaas,2026-02-23,kaas,AH Oven gratin grated cheese,cheese
384175,Philadelphia original,kaas,Kaas/Roomkaas,2.99,2.99,200 g,,D,https://www.ah.nl/producten/product/wi384175/philadelphia-original,2026-02-23,kaas,Philadelphia original,cheese
236957,De Zaanse Hoeve Jong 30+ plakken,kaas,Kaas/Jonge kaas (plakken),3.79,3.79,300 g,,D,https://www.ah.nl/producten/product/wi236957/de-zaanse-hoeve-jong-30-plakken,2026-02-23,kaas,De Zaanse Hoeve Jong 30+ slices,cheese
138205,AH Goudse belegen 48+ geraspt,kaas,Kaas/Geraspte kaas,5.89,5.89,300 g,,D,https://www.ah.nl/producten/product/wi138205/ah-goudse-belegen-48-geraspt,2026-02-23,kaas,AH Gouda matured 48+ grated,cheese
121178,AH Goudse jong 48+ plakken,kaas,Kaas/Jonge kaas (plakken),5.59,5.59,400 g,,D,https://www.ah.nl/producten/product/wi121178/ah-goudse-jong-48-plakken,2026-02-23,kaas,AH Goudse young 48+ slices,cheese
602321,AH Goudse jong 48+ plakken 3-pack,kaas,Kaas/Jonge kaas (plakken),15.93,16.77,3 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi602321/ah-goudse-jong-48-plakken-3-pack,2026-02-23,kaas,AH Goudse young 48+ slices 3-pack,cheese
497552,AH Biologisch Griekse feta,kaas,Kaas/Feta,2.6,2.89,150 g,10% korting,E,https://www.ah.nl/producten/product/wi497552/ah-biologisch-griekse-feta,2026-02-23,kaas,AH Organic Greek feta,cheese
191606,MonChou Original verse roomkaas,kaas,Kaas/Monchou,1.95,1.95,100 g,,D,https://www.ah.nl/producten/product/wi191606/monchou-original-verse-roomkaas,2026-02-23,kaas,MonChou Original fresh cream cheese,cheese
609554,MonChou Original verse roomkaas 2-pack,kaas,Kaas/Monchou,3.7,3.9,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi609554/monchou-original-verse-roomkaas-2-pack,2026-02-23,kaas,MonChou Original fresh cream cheese 2-pack,cheese
121168,AH Goudse jong belegen 48+ plakken,kaas,Kaas/Jong belegen kaas (plakken),5.89,5.89,400 g,,D,https://www.ah.nl/producten/product/wi121168/ah-goudse-jong-belegen-48-plakken,2026-02-23,kaas,AH Goudse young matured 48+ slices,cheese
602323,AH Goudse jong belegen 48+ plakken 2-pack,kaas,Kaas/Jong belegen kaas (plakken),11.19,11.78,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi602323/ah-goudse-jong-belegen-48-plakken-2-pack,2026-02-23,kaas,AH Goudse young matured 48+ slices 2-pack,cheese
136084,AH Goudse jong belegen 30+ plakken,kaas,Kaas/Jong belegen kaas (plakken),3.25,3.25,190 g,2 voor 5.50,D,https://www.ah.nl/producten/product/wi136084/ah-goudse-jong-belegen-30-plakken,2026-02-23,kaas,AH Goudse jong belegen 30+ plakken,cheese
447758,De Zaanse Hoeve Goudse jong 48+ stuk voordeel,kaas,Kaas/Jonge kaas (stuk),6.3,6.3,ca. 902 g,,D,https://www.ah.nl/producten/product/wi447758/de-zaanse-hoeve-goudse-jong-48-stuk-voordeel,2026-02-23,kaas,De Zaanse Hoeve Goudse young 48+ piece advantage,cheese
560692,AH Burrata 50+,kaas,Kaas/Burrata,2.19,2.19,250 g,,D,https://www.ah.nl/producten/product/wi560692/ah-burrata-50,2026-02-23,kaas,AH Burrata 50+,cheese
486707,De Zaanse Hoeve Jong belegen 48+ blokjes,kaas,Kaas/Kaasblokjes,2.75,2.75,250 g,,D,https://www.ah.nl/producten/product/wi486707/de-zaanse-hoeve-jong-belegen-48-blokjes,2026-02-23,kaas,De Zaanse Hoeve Young matured 48+ cubes,cheese
162764,Philadelphia Knoflook & fijne kruiden,kaas,Kaas/Roomkaas,2.99,2.99,185 g,,D,https://www.ah.nl/producten/product/wi162764/philadelphia-knoflook-en-fijne-kruiden,2026-02-23,kaas,Philadelphia Garlic & fine herbs,cheese
477910,AH Clemont rouge 60+,kaas,"Kaas/Rode korst kaas, port salut",2.99,2.99,150 g,3 voor 6.00,D,https://www.ah.nl/producten/product/wi477910/ah-clemont-rouge-60,2026-02-23,kaas,AH Clemont blush 60+,cheese
497560,AH Ricotta,kaas,Kaas/Ricotta,2.39,2.39,250 g,,C,https://www.ah.nl/producten/product/wi497560/ah-ricotta,2026-02-23,kaas,AH Ricotta,cheese
602584,AH Ricotta 2-pack,kaas,Kaas/Ricotta,4.54,4.78,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi602584/ah-ricotta-2-pack,2026-02-23,kaas,AH Ricotta 2-pack,cheese
168583,Galbani Mozzarella maxi,kaas,Kaas/Mozzarella,2.89,2.89,385 g,,C,https://www.ah.nl/producten/product/wi168583/galbani-mozzarella-maxi,2026-02-23,kaas,Galbani Mozzarella maxi,cheese
236943,AH Geitenkaas schijfjes naturel,kaas,Kaas/Geitenkaas (plakken),2.19,2.19,200 g,,C,https://www.ah.nl/producten/product/wi236943/ah-geitenkaas-schijfjes-naturel,2026-02-23,kaas,AH Goat cheese slices natural,cheese
2597,AH Goudse jong komijn 48+ plakken,kaas,Kaas/Gekruide kaas (plakken),3.15,3.15,190 g,2 voor 5.50,D,https://www.ah.nl/producten/product/wi2597/ah-goudse-jong-komijn-48-plakken,2026-02-23,kaas,AH Goudse young cumin 48+ slices,cheese
2002,Président Le brie,kaas,"Kaas/Witte korst kaas, brie",3.29,3.29,200 g,,D,https://www.ah.nl/producten/product/wi2002/president-le-brie,2026-02-23,kaas,President Le brie,cheese
572637,Milner Jong 30+ plakken,kaas,Kaas/Jonge kaas (plakken),2.99,2.99,150 g,,D,https://www.ah.nl/producten/product/wi572637/milner-jong-30-plakken,2026-02-23,kaas,Milner Young 30+ slices,cheese
609541,Milner Jong 30+ plakken 2-pack,kaas,Kaas/Jonge kaas (plakken),5.38,5.98,2 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi609541/milner-jong-30-plakken-2-pack,2026-02-23,kaas,Milner Young 30+ slices 2-pack,cheese
478232,AH Tex-mex geraspte kaas,kaas,Kaas/Geraspte kaas,2.79,2.79,150 g,2 voor 5.00,D,https://www.ah.nl/producten/product/wi478232/ah-tex-mex-geraspte-kaas,2026-02-23,kaas,AH Tex-mex grated cheese,cheese
104395,AH Zaanlander Belegen 48+ plakken,kaas,Kaas/Belegen kaas (plakken),4.99,4.99,ca. 225 g,,D,https://www.ah.nl/producten/product/wi104395/ah-zaanlander-belegen-48-plakken,2026-02-23,kaas,AH Zaanlander Matured 48+ slices,cheese
602342,AH Zaanlander Belegen 48+ plakken 2-pack,kaas,Kaas/Belegen kaas (plakken),9.48,9.98,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi602342/ah-zaanlander-belegen-48-plakken-2-pack,2026-02-23,kaas,AH Zaanlander Matured 48+ slices 2-pack,cheese
185784,AH Biologisch Jong belegen 50+ plakken,kaas,Kaas/Jong belegen kaas (plakken),4.19,4.19,ca. 210 g,,D,https://www.ah.nl/producten/product/wi185784/ah-biologisch-jong-belegen-50-plakken,2026-02-23,kaas,AH Organic Young matured 50+ slices,cheese
384176,Philadelphia Light,kaas,Kaas/Roomkaas,2.99,2.99,200 g,,C,https://www.ah.nl/producten/product/wi384176/philadelphia-light,2026-02-23,kaas,Philadelphia Light,cheese
600581,Philadelphia Light Zuivelspread 2-pack,kaas,Kaas/Roomkaas,5.68,5.98,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi600581/philadelphia-light-zuivelspread-2-pack,2026-02-23,kaas,Philadelphia Light Dairy Spread 2-pack,cheese
33648,Parrano Geraspte kaas originale,kaas,Kaas/Geraspte kaas,2.69,2.69,100 g,2e gratis,D,https://www.ah.nl/producten/product/wi33648/parrano-geraspte-kaas-originale,2026-02-23,kaas,Parrano Grated cheese originale,cheese
587376,Parrano Geraspte kaas originale 2-pack,kaas,Kaas/Geraspte kaas,2.69,5.38,2 stuks,Pakketkorting,,https://www.ah.nl/producten/product/wi587376/parrano-geraspte-kaas-originale-2-pack,2026-02-23,kaas,Parrano Grated cheese originale 2-pack,cheese
186786,Galbani Mascarpone,kaas,Kaas/Mascarpone,3.59,3.59,250 g,,D,https://www.ah.nl/producten/product/wi186786/galbani-mascarpone,2026-02-23,kaas,Galbani Mascarpone,cheese
30140,AH Goudse belegen 48+ geraspt,kaas,Kaas/Geraspte kaas,3.89,3.89,175 g,,D,https://www.ah.nl/producten/product/wi30140/ah-goudse-belegen-48-geraspt,2026-02-23,kaas,AH Gouda matured 48+ grated,cheese
462684,AH Italiaanse mozzarella di bufala campana,kaas,Kaas/Mozzarella,1.99,1.99,317 g,,D,https://www.ah.nl/producten/product/wi462684/ah-italiaanse-mozzarella-di-bufala-campana,2026-02-23,kaas,AH Italian mozzarella di bufala campana,cheese
497570,Eru Balans naturel,kaas,Kaas/Smeerkaas,1.69,1.69,100 g,,C,https://www.ah.nl/producten/product/wi497570/eru-balans-naturel,2026-02-23,kaas; ontbijtgranen-beleg,Eru Balance natural,cheese
419552,Beemster Jong belegen 48+ plakken voordeel,kaas,Kaas/Jong belegen kaas (plakken),4.89,4.89,250 g,,D,https://www.ah.nl/producten/product/wi419552/beemster-jong-belegen-48-plakken-voordeel,2026-02-23,kaas,Beemster Young matured 48+ slices advantage,cheese
232019,AH Franse gruyere geraspt,kaas,"Kaas/Half harde kazen, gruyere, emmentaler",3.45,3.45,130 g,2 voor 5.00,D,https://www.ah.nl/producten/product/wi232019/ah-franse-gruyere-geraspt,2026-02-23,kaas,AH French Gruyere grated,cheese
562029,AH Goudse kaasblokjes jong belegen 48+,kaas,Kaas/Kaasblokjes,2.59,2.59,120 g,,D,https://www.ah.nl/producten/product/wi562029/ah-goudse-kaasblokjes-jong-belegen-48,2026-02-23,kaas,AH Gouda cheese cubes young matured 48+,cheese
454163,De Zaanse Hoeve Goudse belegen 48+ stuk voordeel,kaas,Kaas/Belegen kaas (stuk),9.33,9.33,ca. 973 g,,D,https://www.ah.nl/producten/product/wi454163/de-zaanse-hoeve-goudse-belegen-48-stuk-voordeel,2026-02-23,kaas,The Zaanse Hoeve Goudse matured 48+ piece advantage,cheese
462468,AH Griekse feta 2-pack,kaas,Kaas/Feta,2.39,2.39,2 x 75 g,,D,https://www.ah.nl/producten/product/wi462468/ah-griekse-feta-2-pack,2026-02-23,kaas,AH Greek feta 2-pack,cheese
