id,dutch_title,english_title
214649,Becel Vlees & jus vloeibaar,Becel Meat & gravy liquid
469258,Campina Langlekker magere melk 0% vet,Campina Langlekker skimmed milk 0% fat
555453,Campina Magere milde kwark vanille voordeelpak,Campina Low-fat mild cottage cheese vanilla value pack
608402,Campina Magere milde kwark vanille 2-pack,Campina Low-fat mild cottage cheese vanilla 2-pack
498201,Campina Volle kwark naturel voordeelpak,Campina Whole cottage cheese natural value pack
555357,Campina Volle kwark 2-pack,Campina Whole cottage cheese 2-pack
556306,Alpro Protein pudding chocolade smaak,Alpro Protein pudding chocolate flavour
593706,Alpro Protein pudding chocolade smaak 4-pack,Alpro Protein pudding chocolate flavor 4-pack
555456,Zuivelhoeve Boer'n duo vla vanille chocolade,Zuivelhoeve Boer'n duo custard vanilla chocolate
558300,Becel Light palmolievrij,Becel Light palm oil-free
600743,Becel Light palmolievrij 250 gram 2-pack,Becel Light palm oil-free 250 grams 2-pack
135727,Boursin Cuisine knoflook & fijne kruiden,Boursin Cuisine garlic & fine herbs
583323,AH Lactosevrije yoghurt Griekse stijl 5%,AH Lactose-free yoghurt Greek style 5%
556288,AH Protein kwark met yoghurt perzik passie,AH Protein cottage cheese with yoghurt peach passion
395071,Melkunie Protein aardbei kwark,Melkunie Protein strawberry cottage cheese
594674,Melkunie Protein aardbei kwark 4-pack,Melkunie Protein strawberry cottage cheese 4-pack
193236,AH Roomboter ongezouten,AH Unsalted butter
419846,Arla Biologisch volle yoghurt,Arla Organic full-fat yoghurt
601272,Arla Biologisch volle yoghurt 3-pack,Arla Organic full-fat yoghurt 3-pack
1101,AH Halfvolle koffiemelk,AH Semi-skimmed coffee milk
575542,Melkunie Breaker apple pie yoghurt,Melkunie Breaker apple pie yogurt
594666,Melkunie Breaker apple pie yoghurt 4-pack,Melkunie Breaker apple pie yogurt 4-pack
601545,Zuivelhoeve Boer'n yoghurt vanille appel kaneel,Zuivelhoeve Boer'n yogurt vanilla apple cinnamon
476559,Isey Skyr vanille,Isey Skyr vanilla
550134,Zuivelhoeve Boer'n yoghurt bosvruchten,Zuivelhoeve Boer'n yoghurt forest fruits
196613,Melkunie Bolletjesvla met vanillesmaak,Melkunie Bolletjesvla met vanillesmaak
594660,Melkunie Bolletjesvla met vanillesmaak 2-pack,Melkunie Bolletje custard with vanilla flavor 2-pack
498199,HiPRO Protein drink aardbei framboos,HiPRO Protein drink strawberry raspberry
548940,HiPRO Protein drink framboos aardbei 5-pack,HiPRO Protein drink raspberry strawberry 5-pack
193673,Mona Pudding vanille met aardbeiensaus duo,Mona Pudding vanilla with strawberry sauce duo
591986,Mona Vanillepudding 2x135ml 3-pack,Mona Vanillepudding 2x135ml 3-pack
212984,Go-Tan Coconut milk,Go-Tan Coconut Milk
575487,Optimel Proteïne yoghurt bosbes vanillesmaak,Optimel Protein yoghurt blueberry vanilla flavour
608426,Optimel Proteine yoghurt bosbes vanille 4-pack,Optimel Protein yogurt blueberry vanilla 4-pack
140726,Activia Yoghurt muesli,Activia Yogurt muesli
593733,Activia Yoghurt muesli 2-pack,Activia Yogurt muesli 2-pack
448362,Melkunie Protein aardbei yoghurt,Melkunie Protein strawberry yoghurt
136248,Chocomel Vol 6-pack,Chocomel Vol 6-pack
231409,AH Vrije uitloop eieren M,AH Free range eggs M
187531,Mona Toetje van de maand,Mona Dessert of the month
591989,Mona Toetje van de maand 450ml 2-pack,Mona Dessert of the month 450ml 2-pack
98976,Ben & Jerry's Cookie dough,Ben & Jerry's Cookie dough
585189,Ben & Jerry's Cookie Dough 2-pack,Ben & Jerry's Cookie Dough 2-pack
451457,Activia Yoghurt aardbei,Activia Strawberry Yogurt
593730,Activia Yoghurt aardbei 2-pack,Activia Yogurt strawberry 2-pack
159871,Campina Botergoud ongezouten grasboter,Campina Botergoud unsalted grass-fed butter
106580,Friesche Vlag Volle melk gecondenseerd,Friesche Vlag Whole milk condensed
608415,Friesche Vlag Volle melk gecondenseerd 3-pack,Friesche Vlag Whole milk condensed 3-pack
438225,Danoontje Fruitkwark banaan aardbei abrikoos,Danoontje Fruit curd banana strawberry apricot
575470,Isey Skyr framboos-granaatappel,Isey Skyr raspberry-pomegranate
583281,Danio Romige kwark mango passievrucht,Danio Creamy cottage cheese mango passion fruit
448811,Melkunie Protein mango yoghurt,Melkunie Protein mango yoghurt
569433,Melkunie Protein mango yoghurt 4-pack,Melkunie Protein mango yogurt 4-pack
193675,Mona Pudding griesmeel rode bessensaus duo,Mona Pudding griesmeel rode bessensaus duo
591862,Mona Griesmeelpudding 2x135ml 3-pack,Mona Semolina Pudding 2x135ml 3-pack
558298,Becel Original palmolievrij,Becel Original palm oil-free
447776,AH Drinkyoghurt perziksmaak,AH Drinking yoghurt peach flavour
532239,Becel Romig palmolievrij,Becel Creamy palm oil-free
556289,AH Protein kwark met yoghurt framboos,AH Protein cottage cheese with yoghurt raspberry
538249,Chocomel Plant-based,Chocomel Plant-based
520116,Isey Skyr lemon cheesecake,Isey Skyr lemon cheesecake
455649,"AH Biologisch Halfvolle yoghurt vanille 1,5%",AH Organic Semi-skimmed yogurt vanilla 1.5%
447641,AH Opschuimmelk,AH Foaming milk
216245,Melkunie Breaker kers yoghurt zonnebloempitten,Melkunie Breaker cherry yoghurt sunflower seeds
594668,Melkunie kers yoghurt zonnebloempitten 4-pack,Melkunie cherry yoghurt sunflower seeds 4-pack
419867,Almhof Volle kwark aardbei,Almhof Full curd strawberry
594306,AH Skyr IJslandse stijl vanillesmaak,AH Skyr IJslandse stijl vanillesmaak
1507,AH Volle biogarde roer,AH Full biogarde rudder
577862,AH Volle biogarde roer 3-pack,AH Full biogarde stirrer 3-pack
555455,Zuivelhoeve Boer'n vla vanille,Zuivelhoeve Boer'n custard vanilla
233528,Den Eelder Boeren vanillevla,Den Eelder Farmers vanilla custard
370580,Arla Skyr naturel yoghurt 0% vet,Arla Skyr natural yoghurt 0% fat
590377,Arla Skyr naturel yoghurt 0% fat 3-pack,Arla Skyr natural yoghurt 0% fat 3-pack
585851,Campina High protein Greek yoghurt 5% fat,Campina High protein Greek yoghurt 5% fat
593117,Campina Griekse yoghurt 5% 1kg 2-pack,Campina Greek yoghurt 5% 1kg 2-pack
437046,AH Choco's mini mix,AH Choco's mini mix
514805,Blue Band Heerlijk romig ongezouten,Blue Band Deliciously creamy unsalted
429611,AH Roomboter met plantaardige olie ongezout,"AH Butter with vegetable oil, unsalted"
595704,AH Roomboter plantaardig ongezout 2-pack,AH Vegetable unsalted butter 2-pack
114820,Blue Band Finesse voor koken,Blue Band Finesse for cooking
440454,AH Karnemelk,AH Buttermilk
537095,Kalverliefde Biologische volle melk,Puppy love Organic whole milk
208279,Campina Karnemelk,Campina Buttermilk
550217,Isey Skyr mandarin pie,Isey Skyr mandarin pie
515726,Danoontje Knijpyoghurt banaan,Danoontje Squeezed yoghurt banana
568180,Danoontje Knijpyoghurt banaan 5-pack,Danoontje Squeezed yoghurt banana 5-pack
130267,AH Drinkyoghurt aardbeismaak 6-pack,AH Drinking yoghurt strawberry flavor 6-pack
515697,Ben & Jerry's Chocolate fudge brownie,Ben & Jerry's Chocolate fudge brownie
590452,Ben & Jerry's Chocolate fudge brownie 3-pack,Ben & Jerry's Chocolate fudge brownie 3-pack
61739,Danio Luchtige kwark aardbei vanille,Danio Airy cottage cheese strawberry vanilla
593719,Danio kwark aardbei vanille 2-pack,Danio cottage cheese strawberry vanilla 2-pack
237275,Zuivelhoeve Boer'n muesli bosvruchten,Zuivelhoeve Boer'n muesli forest fruits
520217,Müller Mullermilk banaan smaak,Müller Mullermilk banana flavor
473882,Blije Kip eieren Vrije uitloop witjes,Happy Chicken eggs Free range whites
595148,Melkunie Protein crème brûlée,Melkunie Protein crème brûlée
515846,HiPRO Protein mousse dark chocolate,HiPRO Protein mousse dark chocolate
593724,HiPRO Protein mousse dark chocolate 2-pack,HiPRO Protein mousse dark chocolate 2-pack
520128,Optimel Magere kwark bosbes,Optimel Low-fat cottage cheese blueberry
575462,Dodoni Griekse yoghurt 5% vet,Dodoni Greek yogurt 5% fat
474981,Campina Magere milde kwark aardbei,Campina Low-fat mild strawberry cottage cheese
597079,Campina Magere milde kwark aardbei 2-pack,Campina Low-fat mild quark strawberry 2-pack
437834,AH Houdbare volle melk 6-pack,AH Long-life whole milk 6-pack
218616,Betsie's Geitenyoghurt moment,Betsie's Goat Yogurt moment
595149,Almhof Yoghurt mousse aardbei,Almhof Yoghurt mousse strawberry
575464,Dodoni Griekse yoghurt 0% vet,Dodoni Greek yogurt 0% fat
451646,Zuivelhoeve Boer'n yoghurt naturel & muesli,Zuivelhoeve Boer'n yogurt natural & muesli
520134,HiPRO Protein kwark bosvruchten,HiPRO Protein cottage cheese forest fruits
580434,HiPRO Protein kwark bosvruchten 5-pack,HiPRO Protein cottage cheese forest fruits 5-pack
515740,Arla Lactofree volle yoghurt lactosevrij,Arla Lactofree full-fat yoghurt lactose-free
129484,Zeeuws meisje Plantaardig voor koken bakken en braden,"Girl from Zeeland Vegetables for cooking, baking and roasting"
1509,AH Blanke vla,AH White custard
57425,Vifit Drinkyoghurt rode vruchten,Vifit Drinking yoghurt red fruits
593115,Vifit Drinkyoghurt vruchten 500ml 3-pack,Vifit Drinking yoghurt fruits 500ml 3-pack
67880,Becel Proactiv original cholesterolverlagend,Becel Proactiv original cholesterol lowering
486417,Arla Skyr vanille yoghurt 0% vet XL,Arla Skyr vanilla yoghurt 0% fat XL
590370,Arla skyr vanille yoghurt 0% fat XL 3-pack,Arla skyr vanilla yogurt 0% fat XL 3-pack
197225,Blije Kip eieren Vrije uitloop kanjers,Happy Chicken eggs Free range champions
233758,Pur Natur Bio yoghurt framboos,Pur Natur Organic yoghurt raspberry
447717,Holland Jersey Volle melk,Holland Jersey Whole milk
382489,Friesche Vlag Latte opschuimmelk,Friesche Vlag Latte foam milk
575466,Dodoni Griekse yoghurt 5% vet,Dodoni Greek yogurt 5% fat
575532,AH Protein pudding vanille smaak,AH Protein pudding vanilla flavor
493103,Melkunie Protein chocolade shake,Melkunie Protein chocolate shake
56349,AH Terra Plantaardige margarine,AH Terra Vegetable margarine
556333,Isey Skyr air cherry chocolate,Isey Skyr air cherry chocolate
1518,AH Volle yoghurt,AH Volle yoghurt
172762,Lurpak Smeerbaar gezouten roomboter,Lurpak Spreadable salted butter
130263,Fristi Rood fruitsmaak 6-pack,Fristi Red fruit flavor 6-pack
466151,Flower Farm Smeren zonder palmolie,Flower Farm Lubrication without palm oil
46030,Becel Romig voor in de koffie,Becel Creamy for coffee
585881,Chocomel Protein,Chocolate Milk Protein
593121,Chocomel Protein 300ml 4-pack,Chocomel Protein 300ml 4-pack
556295,AH Tiramisu,AH Tiramisu
556293,AH Protein pudding chocoladesmaak,AH Protein pudding chocolate flavour
233529,Den Eelder Boeren vanille yoghurt,Den Eelder Farmers vanilla yoghurt
517634,Isey Skyr on-the-go toffee,Isey Skyr on-the-go toffee
509606,Isey Skyr aardbei witte chocolade,Isey Skyr strawberry white chocolate
583279,Isey Skyr air stracciatella,Isey Skyr air stracciatella
1501,AH Chocoladevla,AH Chocolate custard
520225,HiPRO Protein kwark banaan,HiPRO Protein cottage cheese banana
580433,HiPRO Protein kwark banaan 5-pack,HiPRO Protein cottage cheese banana 5-pack
437389,Almhof Hoekje choco cookie vanille yoghurt,Almhof Corner chocolate cookie vanilla yogurt
1506,AH Halfvolle biogarde stand,AH Half full biogarde stand
577861,AH Halfvolle biogarde stand 3-pack,AH Half full biogarde stand 3-pack
138239,Activia Yoghurt naturel,Activia Yoghurt natural
593734,Activia Yoghurt naturel 2-pack,Activia Yoghurt natural 2-pack
177509,AH Yoghurt Griekse stijl 5% vet,AH Yoghurt Greek style 5% fat
568526,AH Yoghurt Griekse stijl 5% vet 3-pack,AH Yoghurt Greek style 5% fat 3-pack
421590,Vifit Goedemorgen framboos blauwe bes,Vifit Good morning raspberry blueberry
591853,Vifit Goedemorgen framboos blauwe bes 3-pack,Vifit Good morning raspberry blueberry 3-pack
595150,Almhof Yoghurt mousse perzik maracuja,Almhof Yogurt mousse peach maracuja
195024,Starbucks Caramel macchiato ijskoffie,Starbucks Caramel macchiato iced coffee
594680,Starbucks Caramel macchiato 2-pack,Starbucks Caramel macchiato 2-pack
127488,AH Terra Plantaardig smeerbaar balans,AH Terra Vegetable spreadable balance
130193,AH Smikkeltoetje aardbei banaan abrikoos,AH Smikkel dessert strawberry banana apricot
493085,Almhof Choco met echte slagroom karamel,Almhof Choco with real whipped cream caramel
196605,Melkunie Havermoutpap,Melkunie Oatmeal porridge
594664,Melkunie Havermoutpap 2-pack,Melkunie Oatmeal porridge 2-pack
556305,Alpro Protein pudding vanille smaak,Alpro Protein pudding vanilla flavour
593707,Alpro Protein pudding vanille smaak 4-pack,Alpro Protein pudding vanilla flavor 4-pack
597041,Lindahls Protein kvarg vanillesmaak,Lindahls Protein kvarg vanilla flavor
603710,Lindahls Protein kvarg vanillesmaak 2-pack,Lindahls Protein kvarg vanilla flavor 2-pack
575463,Dodoni Griekse yoghurt 0% vet,Dodoni Greek yogurt 0% fat
33720,Almhof Volle kwark citroen,Almhof Full curd lemon
416906,Betsie's Volle geitenmelk,Betsie's Whole goat's milk
556292,AH Protein pudding karamelsmaak,AH Protein pudding caramel flavour
575472,Danio Luchtige kwark perzik passievrucht,Danio Airy cottage cheese peach passion fruit
595573,Danio kwark perzik passievrucht 2-pack,Danio cottage cheese peach passion fruit 2-pack
365872,Starbucks Cappuccino ijskoffie,Starbucks Cappuccino iced coffee
206805,AH Crème brulée met karamel vlokken,AH Crème brulée with caramel flakes
555459,AH Protein kwark met yoghurt perzik passie,AH Protein cottage cheese with yoghurt peach passion
437124,Arla Lactofree magere kwark naturel,"Arla Lactofree low-fat cottage cheese, natural"
33708,AH Vanillevla,AH Vanilla custard
233527,Den Eelder Boeren volle yoghurt,Den Eelder Farmers full-fat yoghurt
503094,Chocomel Lactosevrij,Chocolate milk Lactose-free
440376,Den Eelder Geitenmelk,Den Eelder Goat Milk
556313,HiPRO Protein skyr stijl stracciatella,HiPRO Protein skyr style stracciatella
121577,AH Halfvolle melkdrank extra calcium,AH Semi-skimmed milk drink extra calcium
387972,Campina Magere milde kwark kokos,Campina Low-fat mild coconut cottage cheese
555458,AH Protein kwark met yoghurt framboos,AH Protein cottage cheese with yoghurt raspberry
585883,Optimel Probiotica drinkyoghurt framboos,Optimel Probiotic drinking yoghurt raspberry
608423,Optimel Probiotica drinkyoghurt framboos 4-pack,Optimel Probiotic drinking yoghurt raspberry 4-pack
67814,Optimel Yoghurt vanille smaak 0% vet,Optimel Yogurt vanilla flavor 0% fat
583339,AH Yoghurt Griekse stijl honing,AH Yoghurt Greek style honey
128697,Activia Yoghurt pruim,Activia Yoghurt plum
593736,Activia Yoghurt pruim 2-pack,Activia Yogurt plum 2-pack
214651,Becel Original vloeibaar,Becel Original liquid
238023,Almhof Chocolade mousse,Almhof Chocolate mousse
575478,Optimel Proteïne drinkyoghurt perzik peer,Optimel Protein drinking yoghurt peach pear
608425,Optimel proteine drinkyoghurt perzik peer 4-pack,Optimel protein drinking yoghurt peach pear 4-pack
567554,Zuivelhoeve Boer'n yoghurt vanille,Zuivelhoeve Boer'n yoghurt vanilla
585874,Melkunie Breaker lemon cheesecake yoghurt,Melkunie Breaker lemon cheesecake yogurt
604658,Melkunie Breaker lemon cheesecake yoghurt 2-pack,Melkunie Breaker lemon cheesecake yoghurt 2-pack
132886,Yakult Original 15-pack,Yakult Original 15-pack
553507,Yakult Original 30-pack,Yakult Original 30-pack
556297,AH Trifle aardbei,AH Trifle strawberry
214655,Blue Band Iedere dag vloeibaar,Blue Band Liquid every day
585900,Melkunie Protein chocolade fudge flavoured mousse,Melkunie Protein chocolate fudge flavored mousse
429563,AH Terra Plantaardig vloeibaar balans,AH Terra Vegetable liquid balance
141799,Almhof Roomyoghurt walnoot Griekse honing,Almhof Cream yoghurt walnut Greek honey
556396,HiPRO Protein kwark mango,HiPRO Protein cottage cheese mango
580435,HiPRO Protein kwark mango 5-pack,HiPRO Protein cottage cheese mango 5-pack
601532,HiPRO Pudding pistache,HiPRO Pudding pistachio
607862,HiPRO Pudding pistache 2-pack,HiPRO Pudding pistachio 2-pack
177502,Almhof 0% vet yoghurt perzik-maracuja,Almhof 0% fat yoghurt peach-maracuja
516145,Melkunie Griesmeelpap,Melkunie Griesmeelpap
594672,Melkunie Griesmeelpap 2-pack,Melkunie Semolina porridge 2-pack
3858,Mona Griesmeelpudding met rode bessensaus,Mona Semolina pudding with red currant sauce
591987,Mona Griesmeelpudding 450ml 3-pack,Mona Semolina Pudding 450ml 3-pack
583338,AH Yoghurt Griekse stijl aardbei,AH Yoghurt Greek style strawberry
583038,XXL Nutrition Fit yoghurt protein strawberry,XXL Nutrition Fit yogurt protein strawberry
474460,Hertog Ijssalon mini koffie royaal,Hertog Ijssalon mini koffie royaal
196608,Melkunie Havermoutpap,Melkunie Oatmeal porridge
366065,Echte Boter Roomboter ongezouten,"Real Butter Butter, unsalted"
223532,Actimel Drinkyoghurt aardbei,Actimel Drinking yoghurt strawberry
206500,Becel Proactiv original cholesterolverlagend,Becel Proactiv original cholesterol lowering
438102,Arla Lactofree crème fraîche,Arla Lactofree crème fraîche
136245,Chocomel 0% suiker toegevoegd 6-pack,Chocolate milk 0% sugar added 6-pack
475093,Melkunie Hopjes vla,Melkunie Hops custard
214658,Croma Bakken en braden,Croma Baking and roasting
3675,Friesche Vlag Goudband,Frisian Flag Gold Band
608413,Friesche Vlag Goudband 3-pack,Frisian Flag Gold Band 3-pack
412574,Melkunie Protein bosbes kwark,Melkunie Protein blueberry cottage cheese
594675,Melkunie Protein bosbes kwark 4-pack,Melkunie Protein blueberry cottage cheese 4-pack
564763,AH Terra Plantaardig smeerbaar margarine,AH Terra Vegetable spreadable margarine
221000,Campina Slagroom royaal,Campina Generous whipped cream
61762,Optimel Yoghurt perzik passievrucht,Optimel Yogurt peach passion fruit
130262,Fristi Rood fruit 0% suiker toegevoegd 6-pack,Fristi Red fruit 0% sugar added 6-pack
468592,Campina Langlekker halfvolle melk voordeelpak,Campina Langlekker semi-skimmed milk value pack
553394,AH Kokosmelk light,AH Kokosmelk light
597481,AH Kokosmelk light 2-pack,AH Coconut milk light 2-pack
560686,AH Knoflookboter,AH Garlic Butter
451444,Lurpak Smeerbaar ongezouten roomboter,Lurpak Spreadable unsalted butter
581984,Lurpak Smeerbaar ongezouten 500g 2-pack,Lurpak Spreadable unsalted 500g 2-pack
601700,Isey Air passievrucht,Isey Air passion fruit
136247,Chocomel Halfvol 6-pack,Chocomel Half Full 6-pack
209791,Chocomel Halfvol voordeelpak,Chocomel Half full value pack
209479,Hertog Ijssalon mini drie chocolades,Hertog Ice Cream Parlor mini three chocolates
582683,Hertog Ijssalon mini drie chocolades 3-pack,Hertog Ice Cream Parlor mini three chocolates 3-pack
437258,Yakult Original 8-pack,Yakult Original 8-pack
412579,De Zaanse Hoeve Yoghurt Turkse stijl,De Zaanse Hoeve Yogurt Turkish style
407963,Almhof Hoekje Venetië pistache yoghurt,Almhof Corner Venice pistachio yoghurt
585988,AH Skyr IJslandse stijl aardbei,AH Skyr Icelandic style strawberry
56350,AH Margarine,AH Margarine
163030,Blije Kip eieren Vrije uitloop buitenei,Happy Chicken eggs Free range outdoor egg
588108,Becel Met boter,Becel With butter
223367,Starbucks Caffè latte no added sugar ijskoffie,Starbucks Caffè latte no added sugar iced coffee
